review_scores_rating,price,property_type,neighbourhood_cleansed,host_is_superhost,availability_30,availability_60,availability_90,instant_bookable,calculated_host_listings_count,reviews_per_month
100.0,885.0,Entire apartment,Ocean View,t,0,0,0,f,2,0.04
98.0,550.0,Entire house,Western Addition,t,0,0,0,f,2,0.78
100.0,91.0,Entire apartment,Downtown/Civic Center,f,29,59,89,f,146,0.04
95.0,95.0,Entire serviced apartment,Chinatown,t,0,0,0,t,55,0.79
91.0,199.0,Entire house,Visitacion Valley,t,11,41,71,t,4,0.5
83.0,85.0,Private room in house,Crocker Amazon,f,30,60,90,t,5,0.2
100.0,400.0,Entire condominium,Nob Hill,t,0,8,38,f,1,0.2
98.0,50.0,Private room in house,Outer Richmond,f,30,60,90,t,4,0.31
98.0,199.0,Room in hotel,Downtown/Civic Center,t,0,0,0,f,38,0.95
98.0,215.0,Entire guest suite,Nob Hill,t,20,50,80,t,2,8.07
99.0,388.0,Entire house,Twin Peaks,t,30,60,90,f,1,2.16
97.0,159.0,Private room in apartment,Haight Ashbury,f,0,0,0,t,3,2.19
90.0,300.0,Entire apartment,North Beach,f,29,59,89,f,2,0.47
95.0,49.0,Private room in apartment,Western Addition,t,30,60,90,f,3,0.14
100.0,375.0,Entire house,Noe Valley,f,0,0,0,t,1,0.39
100.0,120.0,Entire guest suite,Outer Sunset,f,30,60,90,f,1,0.2
100.0,101.0,Entire condominium,Pacific Heights,t,2,2,2,f,1,0.07
100.0,110.0,Entire apartment,Mission,f,30,60,90,t,146,0.03
98.0,180.0,Entire guest suite,Haight Ashbury,t,0,0,0,t,1,7.78
87.0,89.0,Entire apartment,Downtown/Civic Center,f,29,59,89,f,146,0.1
100.0,140.0,Entire condominium,Pacific Heights,t,1,24,54,f,1,0.21
96.0,69.0,Private room in house,Outer Richmond,t,0,0,1,t,3,6.37
99.0,121.0,Private room in condominium,Western Addition,t,0,0,0,f,3,1.49
99.0,575.0,Entire house,Noe Valley,t,30,60,89,f,1,1.87
91.0,90.0,Private room in house,Crocker Amazon,f,0,0,0,f,2,0.25
87.0,73.0,Private room in house,Outer Sunset,f,30,60,89,f,4,4.27
99.0,250.0,Entire guest suite,Castro/Upper Market,t,14,37,37,f,1,5.99
100.0,399.0,Entire house,Noe Valley,t,9,39,51,t,1,1.42
100.0,174.0,Private room in house,Western Addition,t,0,0,0,f,2,0.6
100.0,119.0,Private room in apartment,Castro/Upper Market,f,0,0,0,f,2,0.1
100.0,300.0,Entire house,Bernal Heights,t,0,0,0,t,1,0.78
80.0,999.0,Entire house,Noe Valley,f,28,58,88,f,3,0.03
100.0,220.0,Entire apartment,Western Addition,t,0,0,0,f,1,0.52
100.0,256.0,Entire apartment,Russian Hill,f,18,28,58,f,106,0.04
93.0,250.0,Room in boutique hotel,Chinatown,f,0,0,10,t,36,0.19
100.0,265.0,Room in boutique hotel,Chinatown,f,0,0,9,t,36,0.13
97.0,70.0,Entire guest suite,Parkside,t,15,45,74,t,3,2.86
100.0,140.0,Private room in condominium,Haight Ashbury,t,0,0,0,t,2,0.17
100.0,200.0,Entire apartment,Western Addition,t,7,37,67,f,1,0.47
93.0,82.0,Entire apartment,Downtown/Civic Center,f,29,59,89,t,146,0.1
100.0,856.0,Entire condominium,Russian Hill,f,23,53,83,f,1,0.24
100.0,81.0,Entire apartment,Downtown/Civic Center,f,29,59,89,f,146,0.12
20.0,88.0,Entire apartment,Mission,f,30,60,90,f,146,0.04
100.0,73.0,Private room in apartment,Nob Hill,f,30,60,90,f,13,0.04
40.0,60.0,Private room in house,Nob Hill,f,30,60,90,f,13,0.06
100.0,140.0,Entire apartment,Chinatown,f,28,58,88,f,106,0.03
60.0,81.0,Entire apartment,Downtown/Civic Center,f,29,59,89,f,146,0.04
80.0,81.0,Entire apartment,Downtown/Civic Center,f,29,59,89,f,146,0.03
100.0,979.0,Entire condominium,Pacific Heights,f,30,60,90,t,1,0.4
99.0,49.0,Private room in house,Visitacion Valley,t,30,60,90,t,4,1.92
96.0,119.0,Entire house,Visitacion Valley,t,10,40,70,f,4,2.42
96.0,59.0,Private room in house,Visitacion Valley,t,30,60,90,f,4,1.94
80.0,97.0,Entire apartment,Nob Hill,f,0,2,32,f,24,0.13
100.0,97.0,Entire apartment,Mission,f,29,59,89,t,146,0.11
97.0,250.0,Entire house,Noe Valley,t,30,60,89,f,1,0.53
67.0,65.0,Entire condominium,Chinatown,f,0,30,60,f,1,0.11
100.0,333.0,Entire condominium,Western Addition,f,30,60,90,t,1,0.04
97.0,70.0,Private room in condominium,Golden Gate Park,f,0,0,0,t,2,1.33
93.0,100.0,Entire guest suite,Outer Sunset,f,0,0,0,t,1,3.5
100.0,103.0,Entire apartment,Mission,t,29,59,89,f,1,0.17
98.0,194.0,Entire condominium,Mission,f,0,0,0,f,1,0.42
100.0,110.0,Private room in house,Potrero Hill,f,0,0,0,f,1,0.23
100.0,275.0,Private room in condominium,Financial District,f,0,0,9,t,36,0.04
100.0,250.0,Room in boutique hotel,Downtown/Civic Center,f,0,0,10,t,36,0.09
100.0,350.0,Entire house,Outer Richmond,t,0,0,0,f,2,0.75
96.0,65.0,Private room in house,Outer Mission,t,0,0,0,f,2,3.52
60.0,82.0,Entire apartment,Downtown/Civic Center,f,29,59,89,f,146,0.08
100.0,275.0,Room in boutique hotel,Chinatown,f,0,0,9,t,36,0.09
100.0,275.0,Room in boutique hotel,Chinatown,f,0,0,10,t,36,0.04
100.0,155.0,Entire house,Bernal Heights,f,0,0,0,f,1,0.19
100.0,73.0,Private room in apartment,Nob Hill,f,30,60,90,f,19,0.03
97.0,139.0,Entire guest suite,Crocker Amazon,t,30,52,52,f,3,3.83
100.0,210.0,Entire condominium,Golden Gate Park,f,0,0,0,f,2,0.33
100.0,281.0,Entire house,Noe Valley,t,30,60,90,f,3,0.1
100.0,280.0,Entire apartment,Western Addition,t,28,58,88,f,1,0.13
100.0,185.0,Entire apartment,Mission,f,29,59,89,f,1,0.17
100.0,110.0,Entire apartment,Pacific Heights,t,0,0,11,t,2,0.18
100.0,125.0,Entire apartment,Haight Ashbury,t,0,29,59,t,2,0.25
90.0,39.0,Private room in apartment,Pacific Heights,f,0,0,0,f,1,0.07
100.0,250.0,Room in boutique hotel,Nob Hill,f,0,0,9,t,36,0.14
99.0,79.0,Entire guest suite,Outer Mission,t,18,39,69,f,1,5.04
99.0,69.0,Entire guest suite,Parkside,t,15,45,74,t,3,2.76
95.0,139.0,Entire guest suite,Parkside,t,0,0,0,t,3,1.78
100.0,195.0,Room in boutique hotel,Chinatown,f,1,1,1,t,36,0.13
100.0,235.0,Room in boutique hotel,Chinatown,f,0,0,9,t,36,0.13
100.0,260.0,Room in boutique hotel,Downtown/Civic Center,f,0,0,9,t,36,0.09
100.0,250.0,Room in boutique hotel,Nob Hill,f,1,1,1,t,36,0.04
84.0,59.0,Private room in apartment,Outer Mission,f,30,60,89,t,2,0.49
98.0,161.0,Entire guest suite,Mission,t,26,56,85,t,3,4.84
98.0,275.0,Entire house,Bayview,t,20,28,58,t,1,0.97
89.0,65.0,Private room in house,Outer Sunset,f,30,60,89,f,4,4.56
90.0,45.0,Private room in apartment,Chinatown,t,30,60,90,f,2,0.08
87.0,90.0,Entire apartment,Mission,f,0,0,0,t,146,0.16
99.0,328.0,Entire condominium,South of Market,t,14,44,74,f,1,2.01
86.0,59.0,Private room in house,Outer Sunset,f,30,60,89,f,4,4.49
97.0,85.0,Private room in apartment,Castro/Upper Market,t,9,9,34,t,3,1.56
100.0,133.0,Entire apartment,Marina,t,0,0,0,t,2,0.09
84.0,62.0,Private room in house,Outer Sunset,f,30,60,89,f,4,4.87
99.0,199.0,Private room in house,Pacific Heights,t,30,60,90,t,4,1.83
20.0,95.0,Private room in house,Crocker Amazon,t,30,60,90,t,3,0.04
93.0,165.0,Entire condominium,Financial District,f,9,39,69,f,24,0.12
96.0,140.0,Entire guest suite,Visitacion Valley,t,22,47,47,t,1,4.63
100.0,99.0,Entire apartment,Nob Hill,f,8,38,68,f,2,0.06
94.0,59.0,Entire house,Visitacion Valley,f,9,39,69,f,1,0.6
99.0,99.0,Private room in house,Potrero Hill,t,9,39,69,f,2,1.41
100.0,120.0,Entire apartment,Ocean View,f,30,60,90,f,34,0.04
86.0,64.0,Room in aparthotel,South of Market,f,30,60,90,t,13,1.11
99.0,124.0,Entire guest suite,West of Twin Peaks,t,0,0,10,f,1,3.99
100.0,600.0,Entire house,Inner Sunset,f,22,22,22,f,1,0.48
100.0,285.0,Entire house,Outer Sunset,f,8,8,8,t,2,0.09
100.0,100.0,Private room in house,West of Twin Peaks,t,8,38,67,f,3,0.07
100.0,230.0,Entire house,Presidio Heights,t,27,57,87,f,1,0.07
96.0,199.0,Private room in condominium,Pacific Heights,t,30,60,90,t,4,2.0
100.0,199.0,Entire apartment,Bayview,f,29,59,89,f,1,0.04
100.0,235.0,Private room in condominium,Financial District,f,30,60,90,f,1,0.14
100.0,343.0,Entire guest suite,Downtown/Civic Center,f,6,32,62,t,4,1.5
99.0,166.0,Private room in condominium,Western Addition,t,0,0,0,f,3,2.51
95.0,95.0,Entire serviced apartment,Financial District,t,0,0,0,t,55,0.61
100.0,45.0,Private room in apartment,Castro/Upper Market,f,30,60,89,f,1,0.03
98.0,239.0,Entire condominium,Inner Sunset,t,0,0,0,f,2,0.87
97.0,90.0,Entire apartment,Haight Ashbury,f,0,27,57,f,39,0.21
100.0,140.0,Entire apartment,Chinatown,f,28,58,88,f,106,0.07
90.0,245.0,Room in boutique hotel,Downtown/Civic Center,f,0,0,9,t,36,0.17
100.0,210.0,Entire apartment,South of Market,f,0,7,37,t,175,0.03
100.0,185.0,Entire apartment,Nob Hill,f,0,0,23,t,175,0.07
100.0,400.0,Entire house,Noe Valley,t,0,0,0,t,3,0.18
80.0,111.0,Entire apartment,Haight Ashbury,f,0,7,37,f,39,0.04
97.0,180.0,Entire guesthouse,Inner Richmond,f,8,15,28,f,2,0.21
97.0,68.0,Entire apartment,Inner Sunset,t,0,0,0,f,2,2.6
83.0,265.0,Room in boutique hotel,Chinatown,f,0,0,9,t,36,0.3
100.0,250.0,Room in boutique hotel,Financial District,f,0,0,9,t,36,0.09
100.0,195.0,Room in boutique hotel,Downtown/Civic Center,f,0,0,9,t,36,0.13
100.0,250.0,Room in boutique hotel,Financial District,f,0,0,9,t,36,0.09
97.0,130.0,Entire house,Excelsior,t,0,0,0,f,2,0.26
99.0,449.0,Entire house,Twin Peaks,t,0,0,0,f,1,1.04
95.0,85.0,Entire guest suite,Outer Sunset,t,13,21,50,t,3,0.96
93.0,70.0,Entire apartment,Mission,f,25,55,85,f,1,0.67
100.0,505.0,Entire condominium,Russian Hill,f,29,59,89,f,13,0.67
98.0,186.0,Entire guest suite,Crocker Amazon,t,0,0,0,f,3,0.9
100.0,50.0,Private room in house,Inner Sunset,f,28,58,87,f,2,0.03
100.0,215.0,Entire apartment,Russian Hill,t,0,0,0,f,1,1.02
90.0,649.0,Entire condominium,Pacific Heights,t,30,60,90,t,4,0.1
100.0,275.0,Entire condominium,Mission,f,7,37,67,f,1,2.57
93.0,120.0,Entire apartment,Chinatown,f,29,59,88,f,106,0.11
100.0,138.0,Entire guest suite,Lakeshore,t,26,56,86,t,1,3.41
98.0,60.0,Private room in house,Outer Sunset,t,0,0,0,f,4,5.87
80.0,172.0,Private room in townhouse,South of Market,f,29,59,89,f,1,0.03
97.0,130.0,Entire serviced apartment,Chinatown,t,0,0,0,t,55,0.5
99.0,200.0,Entire house,Excelsior,t,10,32,62,t,1,3.29
99.0,99.0,Entire apartment,Parkside,t,0,0,0,f,1,5.22
75.0,110.0,Entire apartment,Lakeshore,f,30,60,90,f,1,0.28
97.0,130.0,Entire guest suite,Excelsior,f,29,55,85,f,1,3.75
100.0,264.0,Entire apartment,Inner Richmond,f,8,9,9,f,1,0.2
100.0,56.0,Private room in apartment,Parkside,t,30,60,90,f,20,0.07
96.0,71.0,Private room in house,Inner Richmond,t,30,60,90,t,3,2.48
95.0,63.0,Private room in house,Inner Richmond,t,30,60,90,t,3,2.95
100.0,60.0,Private room in house,Nob Hill,f,30,60,90,f,19,0.12
100.0,62.0,Private room in house,Nob Hill,f,30,60,90,f,19,0.1
96.0,174.0,Room in boutique hotel,Downtown/Civic Center,t,0,0,0,f,34,0.6
98.0,179.0,Entire guest suite,Outer Sunset,t,0,0,0,f,1,4.8
100.0,220.0,Entire house,Haight Ashbury,f,0,0,0,f,1,0.24
97.0,129.0,Entire guest suite,Outer Sunset,t,7,15,45,f,1,3.45
98.0,800.0,Entire townhouse,Mission,t,0,0,0,f,2,0.98
100.0,72.0,Entire apartment,South of Market,t,0,0,0,t,3,0.12
100.0,135.0,Entire apartment,Castro/Upper Market,t,0,0,0,f,1,0.16
100.0,105.0,Private room in condominium,Noe Valley,t,0,0,0,f,3,2.0
100.0,150.0,Entire apartment,Pacific Heights,f,30,60,90,t,11,0.11
93.0,350.0,Entire house,Parkside,f,0,0,0,f,1,0.36
100.0,389.0,Entire guest suite,Castro/Upper Market,f,28,58,88,f,1,0.22
95.0,109.0,Private room in house,Bernal Heights,t,0,0,0,f,1,1.72
96.0,73.0,Private room in hostel,Haight Ashbury,f,0,0,0,t,43,1.76
97.0,63.0,Private room in hostel,Haight Ashbury,f,0,0,0,t,43,1.83
89.0,350.0,Entire house,Parkside,f,8,38,68,f,1,0.32
100.0,325.0,Entire house,Mission,f,12,12,22,f,1,0.22
96.0,75.0,Private room in house,Ocean View,f,30,60,90,t,1,1.11
100.0,120.0,Private room in condominium,South of Market,f,7,37,67,f,2,0.05
70.0,162.0,Entire serviced apartment,Castro/Upper Market,f,5,35,65,t,80,0.1
100.0,111.0,Entire serviced apartment,South of Market,f,3,28,58,t,80,0.06
100.0,298.0,Entire condominium,North Beach,f,0,0,0,f,1,0.22
99.0,506.0,Entire apartment,South of Market,t,30,60,90,t,1,1.15
98.0,110.0,Entire guest suite,Castro/Upper Market,t,3,27,47,f,3,4.61
99.0,133.0,Entire apartment,Mission,t,30,60,89,f,1,1.44
99.0,230.0,Private room in townhouse,South of Market,t,20,45,75,t,3,0.65
98.0,129.0,Entire house,West of Twin Peaks,t,21,51,81,t,1,4.0
93.0,165.0,Private room in guest suite,Noe Valley,f,30,60,90,t,1,2.07
100.0,255.0,Entire loft,South of Market,t,2,32,62,f,1,0.12
97.0,801.0,Entire condominium,Mission,f,30,60,90,f,2,0.25
100.0,80.0,Entire apartment,South of Market,t,22,52,82,t,3,0.24
94.0,107.0,Entire apartment,Western Addition,t,0,0,0,t,3,0.29
96.0,80.0,Private room in apartment,Haight Ashbury,f,0,0,0,f,3,2.14
97.0,179.0,Entire apartment,Outer Sunset,t,0,8,37,t,3,0.88
100.0,90.0,Entire apartment,Mission,t,0,0,0,f,1,0.42
95.0,61.0,Private room in house,Mission,t,30,60,90,t,1,2.38
98.0,175.0,Entire house,Outer Richmond,f,30,60,89,f,1,0.35
98.0,75.0,Entire apartment,South of Market,t,0,0,0,t,3,0.35
90.0,78.0,Entire apartment,Marina,f,10,10,10,t,1,0.27
100.0,115.0,Entire condominium,North Beach,f,0,0,0,t,1,0.41
97.0,190.0,Entire house,Bernal Heights,t,15,15,32,f,2,2.28
94.0,153.0,Entire house,Presidio Heights,f,23,35,35,f,1,0.24
89.0,55.0,Private room in house,Bayview,f,10,40,70,t,6,0.32
98.0,242.0,Entire guest suite,Mission,t,7,31,61,t,3,6.56
100.0,120.0,Entire apartment,Pacific Heights,t,23,23,24,t,2,0.19
100.0,196.0,Entire apartment,North Beach,f,8,9,19,t,5,0.14
90.0,113.0,Entire apartment,Inner Richmond,f,8,38,68,f,1,0.09
100.0,69.0,Private room in apartment,Noe Valley,f,24,54,83,f,1,0.08
97.0,129.0,Entire condominium,South of Market,f,0,0,0,t,1,0.23
100.0,245.0,Entire condominium,Western Addition,f,0,0,0,f,1,0.35
93.0,150.0,Private room in house,Bernal Heights,t,30,60,90,f,4,0.85
93.0,280.0,Entire apartment,Outer Richmond,t,24,54,84,f,2,0.39
100.0,300.0,Room in hotel,Downtown/Civic Center,f,0,0,0,f,4,0.05
98.0,250.0,Entire condominium,South of Market,t,0,0,0,f,1,1.23
80.0,122.0,Entire apartment,South of Market,f,5,6,6,t,175,0.04
99.0,135.0,Private room in house,Twin Peaks,t,9,39,68,f,1,3.6
98.0,125.0,Entire guest suite,Outer Sunset,t,9,39,69,t,1,4.45
100.0,69.0,Entire serviced apartment,South of Market,f,0,0,0,t,80,0.11
100.0,69.0,Entire serviced apartment,South of Market,f,22,52,82,t,80,0.08
100.0,69.0,Entire serviced apartment,South of Market,f,0,0,0,t,80,0.64
100.0,68.0,Entire serviced apartment,South of Market,f,0,0,0,t,80,0.13
100.0,89.0,Entire serviced apartment,South of Market,f,9,39,69,t,80,0.08
87.0,67.0,Entire serviced apartment,South of Market,f,0,0,0,t,80,0.14
90.0,69.0,Entire serviced apartment,South of Market,f,0,8,38,t,80,0.08
100.0,69.0,Entire serviced apartment,South of Market,f,2,29,59,t,80,0.07
100.0,310.0,Entire condominium,Castro/Upper Market,f,0,0,0,f,1,0.44
100.0,2070.0,Entire villa,Marina,t,24,54,84,t,1,1.39
90.0,170.0,Entire apartment,Chinatown,f,28,58,88,f,106,0.1
100.0,799.0,Entire house,West of Twin Peaks,f,24,54,84,f,1,0.21
96.0,61.0,Shared room in hostel,Haight Ashbury,f,0,0,0,t,43,0.49
80.0,98.0,Room in aparthotel,Downtown/Civic Center,t,29,59,89,f,11,0.04
100.0,160.0,Private room in apartment,Haight Ashbury,t,0,0,0,t,2,4.11
80.0,650.0,Room in hotel,Nob Hill,f,8,38,68,f,4,0.05
99.0,182.0,Entire apartment,Mission,t,30,60,90,t,1,0.83
100.0,148.0,Private room in condominium,Noe Valley,t,0,0,0,f,1,1.73
96.0,110.0,Entire apartment,South of Market,f,0,0,0,f,1,0.41
89.0,199.0,Entire apartment,Mission,f,0,0,0,t,1,0.42
98.0,249.0,Entire apartment,Potrero Hill,t,0,0,0,f,1,0.92
86.0,65.0,Private room in house,Bayview,f,1,10,40,t,6,0.26
100.0,219.0,Entire apartment,Castro/Upper Market,t,0,0,0,t,1,0.69
100.0,290.0,Private room in apartment,Nob Hill,f,0,0,10,f,4,0.14
99.0,450.0,Entire condominium,Mission,t,0,0,0,f,1,0.55
97.0,225.0,Entire apartment,Mission,t,30,60,90,t,1,1.78
100.0,99.0,Entire apartment,Castro/Upper Market,f,15,16,16,f,1,0.04
99.0,150.0,Entire guest suite,West of Twin Peaks,t,0,7,37,f,1,0.59
100.0,130.0,Private room in house,Mission,t,30,60,89,f,3,0.12
100.0,181.0,Entire guest suite,Haight Ashbury,t,24,47,77,f,1,3.69
100.0,149.0,Entire house,Parkside,t,0,0,0,t,2,0.34
98.0,100.0,Entire apartment,Excelsior,t,0,13,43,t,1,5.67
98.0,127.0,Entire apartment,Inner Richmond,t,0,0,0,t,2,3.9
100.0,183.0,Entire apartment,Noe Valley,f,4,28,58,f,1,0.24
100.0,124.0,Entire apartment,Chinatown,f,28,58,88,f,106,0.06
97.0,49.0,Private room in house,Mission,t,1,31,61,f,4,1.29
100.0,380.0,Entire apartment,Castro/Upper Market,f,0,0,0,f,1,0.15
98.0,290.0,Entire townhouse,Western Addition,f,0,0,0,f,1,0.42
98.0,75.0,Private room in house,Visitacion Valley,t,30,60,90,f,3,0.29
96.0,150.0,Entire guest suite,South of Market,t,20,41,41,t,1,3.46
100.0,149.0,Private room in house,Outer Sunset,f,0,0,0,f,2,0.07
99.0,389.0,Entire condominium,Inner Sunset,t,14,24,54,f,1,0.93
94.0,82.0,Private room in apartment,Mission,f,30,60,89,f,1,2.93
97.0,142.0,Entire house,Outer Richmond,t,16,46,76,f,2,4.83
95.0,86.0,Entire guest suite,Crocker Amazon,f,0,0,0,f,2,0.67
98.0,170.0,Entire guest suite,Twin Peaks,t,0,7,37,f,1,4.95
100.0,46.0,Private room in apartment,Western Addition,t,0,8,38,f,1,0.21
100.0,125.0,Entire guest suite,Outer Sunset,t,0,8,37,t,1,0.81
97.0,99.0,Private room in condominium,Mission,f,30,60,90,f,2,2.71
97.0,135.0,Entire apartment,Outer Sunset,t,0,0,0,f,1,2.88
96.0,256.0,Entire apartment,Haight Ashbury,t,4,4,13,f,1,1.37
95.0,220.0,Entire condominium,Castro/Upper Market,f,0,0,0,t,1,0.85
92.0,75.0,Private room in house,Visitacion Valley,t,30,60,90,f,3,0.36
98.0,235.0,Entire guest suite,Inner Sunset,t,0,6,30,t,1,4.19
96.0,68.0,Private room in house,Visitacion Valley,t,9,39,69,f,3,0.19
95.0,199.0,Entire apartment,Western Addition,f,0,0,0,t,1,1.52
97.0,34.0,Shared room in hostel,Haight Ashbury,f,0,0,0,t,43,1.07
94.0,33.0,Shared room in hostel,Haight Ashbury,f,0,0,0,t,43,0.76
95.0,41.0,Shared room in hostel,Haight Ashbury,f,0,0,0,t,43,2.31
93.0,78.0,Private room in house,Outer Sunset,t,0,0,0,f,4,1.52
100.0,142.0,Entire apartment,Castro/Upper Market,f,29,59,88,f,106,0.11
93.0,64.0,Private room in house,Outer Sunset,f,30,60,89,t,1,5.44
98.0,139.0,Entire apartment,Russian Hill,f,0,0,0,t,1,0.76
100.0,60.0,Private room in townhouse,Downtown/Civic Center,t,0,0,0,f,1,0.11
100.0,100.0,Private room in townhouse,Outer Sunset,f,0,0,0,f,2,0.04
93.0,100.0,Entire guest suite,Outer Sunset,f,0,0,0,t,1,3.97
100.0,183.0,Entire apartment,North Beach,t,30,60,90,f,1,0.12
96.0,90.0,Entire serviced apartment,Chinatown,t,0,0,0,t,55,0.34
90.0,99.0,Entire apartment,Chinatown,t,0,0,0,t,55,0.16
99.0,125.0,Entire guest suite,Excelsior,t,0,0,0,t,2,3.46
95.0,101.0,Private room in house,Outer Richmond,t,25,55,85,t,3,7.07
100.0,106.0,Private room in house,Seacliff,t,26,54,83,f,1,6.45
100.0,325.0,Entire house,Inner Richmond,t,29,59,89,f,1,1.54
99.0,171.0,Entire apartment,Inner Richmond,t,17,33,58,t,2,4.73
76.0,49.0,Private room in apartment,Outer Sunset,f,30,60,90,f,11,0.25
99.0,175.0,Entire house,Western Addition,t,6,6,6,f,1,0.67
100.0,102.0,Entire apartment,North Beach,f,28,58,88,f,1,1.0
97.0,115.0,Entire in-law,Noe Valley,t,21,51,81,t,1,3.91
80.0,200.0,Entire loft,Mission,f,24,54,84,f,1,0.04
100.0,172.0,Entire house,Bernal Heights,t,0,0,0,f,5,0.11
99.0,185.0,Private room in house,Pacific Heights,t,0,0,0,t,5,1.68
97.0,125.0,Private room in house,Pacific Heights,t,28,58,88,t,5,1.57
98.0,98.0,Entire guest suite,West of Twin Peaks,t,18,42,72,f,1,2.73
100.0,230.0,Entire guest suite,Castro/Upper Market,t,8,37,66,f,1,1.48
80.0,35.0,Private room in apartment,Chinatown,f,30,60,90,t,3,0.24
100.0,125.0,Private room in condominium,Castro/Upper Market,t,8,38,68,f,2,2.85
99.0,200.0,Entire guest suite,Outer Sunset,t,6,6,6,f,2,1.61
100.0,127.0,Entire serviced apartment,Russian Hill,f,5,13,31,t,80,0.17
100.0,272.0,Room in boutique hotel,Downtown/Civic Center,f,29,59,88,f,2,0.08
93.0,197.0,Entire serviced apartment,Western Addition,f,0,0,0,t,80,0.27
98.0,110.0,Private room in condominium,Western Addition,t,9,39,68,f,2,3.48
75.0,30.0,Private room in apartment,Chinatown,f,1,31,61,t,3,0.25
99.0,425.0,Entire house,Inner Sunset,t,2,14,26,t,1,4.87
100.0,94.0,Entire guest suite,Castro/Upper Market,t,30,60,90,t,2,0.04
96.0,95.0,Entire serviced apartment,Chinatown,t,0,0,0,t,55,0.42
100.0,62.0,Private room in apartment,Parkside,t,0,0,0,f,1,1.92
100.0,200.0,Private room in loft,Mission,t,0,0,0,f,2,0.09
95.0,79.0,Private room in house,Visitacion Valley,t,0,0,0,t,1,2.08
99.0,464.0,Entire apartment,Russian Hill,t,27,57,87,f,1,1.03
97.0,243.0,Entire condominium,Downtown/Civic Center,t,6,31,61,f,21,0.74
98.0,243.0,Entire condominium,Downtown/Civic Center,t,6,31,61,f,21,0.89
100.0,189.0,Entire loft,South of Market,t,0,0,0,f,1,0.56
98.0,285.0,Entire house,Pacific Heights,t,0,0,0,f,2,1.6
100.0,80.0,Private room in house,Ocean View,f,0,0,0,f,4,0.16
96.0,230.0,Private room in house,Mission,f,30,60,89,f,1,0.52
100.0,200.0,Entire guest suite,Outer Sunset,t,7,7,7,f,2,1.5
100.0,211.0,Entire apartment,Noe Valley,t,25,55,85,f,1,3.29
98.0,145.0,Private room in house,Western Addition,t,28,58,87,f,1,2.09
99.0,243.0,Entire condominium,Downtown/Civic Center,t,6,31,61,f,21,1.12
99.0,243.0,Entire condominium,Downtown/Civic Center,t,6,31,61,f,21,1.17
99.0,298.0,Entire apartment,Outer Richmond,t,20,48,78,f,1,5.4
100.0,116.0,Private room in house,Potrero Hill,t,5,27,57,t,1,2.89
100.0,99.0,Private room in condominium,Bayview,t,30,60,90,f,2,0.33
100.0,350.0,Entire house,Haight Ashbury,t,20,49,78,f,2,1.12
98.0,85.0,Private room in house,West of Twin Peaks,t,0,0,0,f,1,1.24
93.0,75.0,Private room in apartment,Western Addition,t,0,0,0,f,2,4.61
96.0,95.0,Entire guest suite,Outer Mission,f,0,0,0,f,1,0.51
100.0,120.0,Entire apartment,South of Market,f,3,3,12,t,175,0.09
96.0,130.0,Entire apartment,South of Market,t,20,50,80,t,3,0.24
100.0,135.0,Entire apartment,South of Market,t,23,30,60,t,3,0.19
99.0,95.0,Entire serviced apartment,Financial District,t,0,0,0,t,55,0.73
99.0,100.0,Private room in house,Inner Sunset,f,0,0,14,t,1,1.27
100.0,150.0,Entire apartment,Haight Ashbury,t,0,0,0,f,2,0.49
100.0,102.0,Entire serviced apartment,South of Market,f,7,37,67,t,80,0.04
99.0,145.0,Private room in apartment,Haight Ashbury,f,0,0,0,t,3,0.75
100.0,107.0,Entire house,Mission,f,0,9,39,t,80,0.3
100.0,150.0,Entire guest suite,Bernal Heights,t,14,30,51,f,1,2.27
100.0,795.0,Entire condominium,Western Addition,t,27,57,87,f,2,0.64
98.0,90.0,Private room in condominium,Mission,f,30,60,90,f,2,3.14
96.0,69.0,Private room in house,Outer Mission,t,0,0,0,f,1,3.53
100.0,120.0,Private room in house,Castro/Upper Market,f,30,60,90,f,3,0.04
87.0,180.0,Private room in house,North Beach,f,29,59,89,t,3,6.4
95.0,119.0,Private room in house,Excelsior,t,30,60,89,f,1,1.78
